sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
CVE-2004-1719,1,.,PUNCT,.,punct,O,O
CVE-2004-1862,0,Multiple,ADJ,JJ,amod,O,O
CVE-2004-1862,0,cross,ADJ,JJ,subtok,O,O
CVE-2004-1862,0,-,ADJ,JJ,subtok,O,O
CVE-2004-1862,0,site,NOUN,NN,amod,O,O
CVE-2004-1862,0,scripting,NOUN,NN,nsubj,O,O
CVE-2004-1862,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,0,XSS,PROPN,NNP,appos,O,O
CVE-2004-1862,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,0,vulnerabilities,NOUN,NNS,ROOT,O,O
CVE-2004-1862,0,in,ADP,IN,prep,O,O
CVE-2004-1862,0,Extreme,PROPN,NNP,compound,pn,O
CVE-2004-1862,0,Messageboard,PROPN,NNP,pobj,pn,O
CVE-2004-1862,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,0,XMB,PROPN,NNP,appos,pn,pn
CVE-2004-1862,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,0,1.8,NUM,CD,nummod,version,vre
CVE-2004-1862,0,SP3,PROPN,NNP,conj,version,update
CVE-2004-1862,0,and,CCONJ,CC,cc,sp,=
CVE-2004-1862,1,1.9,NUM,CD,nummod,version,vre
CVE-2004-1862,1,beta,NOUN,NN,nsubj,version,O
CVE-2004-1862,1,allow,VERB,VBP,ROOT,O,O
CVE-2004-1862,1,remote,ADJ,JJ,amod,O,O
CVE-2004-1862,1,attackers,NOUN,NNS,nsubj,O,O
CVE-2004-1862,1,to,PART,TO,aux,O,O
CVE-2004-1862,1,inject,VERB,VB,ccomp,O,O
CVE-2004-1862,1,arbitrary,ADJ,JJ,amod,O,O
CVE-2004-1862,1,web,NOUN,NN,compound,O,O
CVE-2004-1862,1,script,NOUN,NN,dobj,O,O
CVE-2004-1862,1,or,CCONJ,CC,cc,O,O
CVE-2004-1862,1,HTML,NOUN,NN,conj,O,O
CVE-2004-1862,1,via,ADP,IN,prep,O,O
CVE-2004-1862,1,the,DET,DT,det,O,O
CVE-2004-1862,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,1,1,PUNCT,LS,nummod,O,O
CVE-2004-1862,1,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,1,xmbuser,NOUN,NN,compound,O,O
CVE-2004-1862,1,parameter,NOUN,NN,pobj,O,O
CVE-2004-1862,1,to,ADP,IN,prep,O,O
CVE-2004-1862,1,xmb.php,X,ADD,pobj,O,O
CVE-2004-1862,1,",",PUNCT,",",punct,O,O
CVE-2004-1862,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,1,2,NUM,CD,meta,O,O
CVE-2004-1862,1,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,1,folder,NOUN,NN,compound,O,O
CVE-2004-1862,1,parameter,NOUN,NN,appos,O,O
CVE-2004-1862,1,to,ADP,IN,prep,O,O
CVE-2004-1862,1,u2u.php,NOUN,NNS,pobj,O,O
CVE-2004-1862,1,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,2,3,NUM,CD,meta,O,O
CVE-2004-1862,2,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,2,viewmost,X,FW,dep,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,replymost,X,FW,conj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,or,CCONJ,CC,cc,O,O
CVE-2004-1862,2,latest,ADJ,JJS,amod,O,O
CVE-2004-1862,2,parameter,NOUN,NN,conj,O,O
CVE-2004-1862,2,to,ADP,IN,prep,O,O
CVE-2004-1862,2,stats.php,X,ADD,pobj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,2,4,NUM,CD,nummod,O,O
CVE-2004-1862,2,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,2,message,NOUN,NN,nmod,O,O
CVE-2004-1862,2,or,CCONJ,CC,cc,O,O
CVE-2004-1862,2,icons,NOUN,NNS,conj,O,O
CVE-2004-1862,2,parameter,NOUN,NN,appos,O,O
CVE-2004-1862,2,to,ADP,IN,prep,O,O
CVE-2004-1862,2,post.php,X,ADD,pobj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,2,5,NUM,CD,meta,O,O
CVE-2004-1862,2,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,2,threadlist,NOUN,NN,ROOT,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,pagelinks,NOUN,NNS,conj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,forumlist,NOUN,NN,conj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,navigation,NOUN,NN,conj,O,O
CVE-2004-1862,2,",",PUNCT,",",punct,O,O
CVE-2004-1862,2,or,CCONJ,CC,cc,O,O
CVE-2004-1862,2,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1862,2,6,NUM,CD,meta,O,O
CVE-2004-1862,2,),PUNCT,-RRB-,punct,O,O
CVE-2004-1862,2,forumdisplay,DET,DT,compound,O,O
CVE-2004-1862,2,parameter,NOUN,NN,conj,O,O
CVE-2004-1862,2,to,ADP,IN,prep,O,O
CVE-2004-1862,2,forumdisplay.php,X,ADD,pobj,O,O
CVE-2004-1862,2,.,PUNCT,.,punct,O,O
CVE-2004-1875,0,Multiple,ADJ,JJ,amod,O,O
CVE-2004-1875,0,cross,ADJ,JJ,subtok,O,O
CVE-2004-1875,0,-,ADJ,JJ,subtok,O,O
CVE-2004-1875,0,site,NOUN,NN,amod,O,O
CVE-2004-1875,0,scripting,NOUN,NN,nsubj,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,XSS,PROPN,NNP,appos,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,vulnerabilities,NOUN,NNS,nsubj,O,O
CVE-2004-1875,0,in,ADP,IN,prep,O,O
CVE-2004-1875,0,cPanel,PROPN,NNP,pobj,pn,pn
CVE-2004-1875,0,9.1.0-R85,NUM,CD,nummod,version,vre
CVE-2004-1875,0,allow,VERB,VBP,ROOT,O,O
CVE-2004-1875,0,remote,ADJ,JJ,amod,O,O
CVE-2004-1875,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2004-1875,0,to,PART,TO,aux,O,O
CVE-2004-1875,0,inject,VERB,VB,ccomp,O,O
CVE-2004-1875,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2004-1875,0,web,NOUN,NN,compound,O,O
CVE-2004-1875,0,script,NOUN,NN,dobj,O,O
CVE-2004-1875,0,or,CCONJ,CC,cc,O,O
CVE-2004-1875,0,HTML,NOUN,NN,conj,O,O
CVE-2004-1875,0,via,ADP,IN,prep,O,O
CVE-2004-1875,0,the,DET,DT,det,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,1,PUNCT,LS,nummod,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,email,NOUN,NN,compound,O,O
CVE-2004-1875,0,parameter,NOUN,NN,pobj,O,O
CVE-2004-1875,0,to,ADP,IN,aux,O,O
CVE-2004-1875,0,testfile.html,NOUN,NN,advcl,O,O
CVE-2004-1875,0,",",PUNCT,",",punct,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,2,NUM,CD,meta,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,file,NOUN,NN,compound,O,O
CVE-2004-1875,0,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,0,to,ADP,IN,aux,O,O
CVE-2004-1875,0,erredit.html,NOUN,NN,relcl,O,O
CVE-2004-1875,0,",",PUNCT,",",punct,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,3,NUM,CD,meta,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,dns,NOUN,NN,compound,O,O
CVE-2004-1875,0,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,0,to,ADP,IN,prep,O,O
CVE-2004-1875,0,dnslook.html,NOUN,NN,pobj,O,O
CVE-2004-1875,0,",",PUNCT,",",punct,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,4,NUM,CD,meta,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,account,NOUN,NN,compound,O,O
CVE-2004-1875,0,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,0,to,ADP,IN,aux,O,O
CVE-2004-1875,0,ignorelist.html,NOUN,NN,advcl,O,O
CVE-2004-1875,0,",",PUNCT,",",punct,O,O
CVE-2004-1875,0,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,0,5,NUM,CD,meta,O,O
CVE-2004-1875,0,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,0,account,NOUN,NN,compound,O,O
CVE-2004-1875,0,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,0,to,PART,TO,aux,O,O
CVE-2004-1875,0,showlog.html,VERB,VB,relcl,O,O
CVE-2004-1875,0,",",PUNCT,",",punct,O,O
CVE-2004-1875,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,1,6,NUM,CD,meta,O,O
CVE-2004-1875,1,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,1,db,NOUN,NN,ROOT,O,O
CVE-2004-1875,1,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,1,to,ADP,IN,aux,O,O
CVE-2004-1875,1,repairdb.html,NOUN,NN,advcl,O,O
CVE-2004-1875,1,",",PUNCT,",",punct,O,O
CVE-2004-1875,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,1,7,NUM,CD,meta,O,O
CVE-2004-1875,1,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,1,login,NOUN,NN,compound,O,O
CVE-2004-1875,1,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,1,to,ADP,IN,aux,O,O
CVE-2004-1875,1,doaddftp.html,NOUN,NN,punct,O,O
CVE-2004-1875,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,1,8),NUM,CD,nummod,O,O
CVE-2004-1875,1,account,NOUN,NN,compound,O,O
CVE-2004-1875,1,parameter,NOUN,NN,dobj,O,O
CVE-2004-1875,1,to,ADP,IN,prep,O,O
CVE-2004-1875,1,editmsg.htm,X,ADD,pobj,O,O
CVE-2004-1875,1,",",PUNCT,",",punct,O,O
CVE-2004-1875,1,or,CCONJ,CC,cc,O,O
CVE-2004-1875,1,(,PUNCT,-LRB-,punct,O,O
CVE-2004-1875,1,9,NUM,CD,nummod,O,O
CVE-2004-1875,1,),PUNCT,-RRB-,punct,O,O
CVE-2004-1875,1,ip,NOUN,NN,compound,O,O
CVE-2004-1875,1,parameter,NOUN,NN,conj,O,O
CVE-2004-1875,1,to,ADP,IN,prep,O,O
CVE-2004-1875,1,del.html,PROPN,NNP,punct,O,O
CVE-2004-1875,1,.,PUNCT,.,punct,O,O
CVE-2004-1875,2,NOTE,NOUN,NN,ROOT,O,O
CVE-2004-1875,2,:,PUNCT,:,punct,O,O
CVE-2004-1875,3,the,DET,DT,det,O,O
CVE-2004-1875,3,dnslook.html,NOUN,NN,compound,O,O
CVE-2004-1875,3,vector,NOUN,NN,nsubjpass,O,O
CVE-2004-1875,3,was,VERB,VBD,auxpass,O,O
CVE-2004-1875,3,later,ADV,RB,advmod,O,O
CVE-2004-1875,3,reported,VERB,VBN,ROOT,O,O
CVE-2004-1875,3,to,PART,TO,aux,O,O
CVE-2004-1875,3,exist,VERB,VB,xcomp,O,O
CVE-2004-1875,3,in,ADP,IN,prep,O,O
CVE-2004-1875,3,cPanel,PROPN,NNP,pobj,O,O
CVE-2004-1875,3,10,NUM,CD,nummod,O,O
CVE-2004-1875,3,.,PUNCT,.,punct,O,O
CVE-2004-9999,0,*,PUNCT,NFP,ROOT,O,O
CVE-2004-9999,1,*,PUNCT,NFP,punct,O,O
CVE-2004-9999,1,REJECT,VERB,VB,ROOT,O,O
CVE-2004-9999,1,*,PUNCT,NFP,punct,O,O
CVE-2004-9999,2,*,PUNCT,NFP,punct,O,O
CVE-2004-9999,2,DO,VERB,VB,aux,O,O
CVE-2004-9999,2,NOT,ADV,RB,neg,O,O
CVE-2004-9999,2,USE,VERB,VB,ROOT,O,O
CVE-2004-9999,2,THIS,DET,DT,det,O,O
CVE-2004-9999,2,CANDIDATE,NOUN,NN,compound,O,O
CVE-2004-9999,2,NUMBER,PROPN,NNP,dobj,O,O
CVE-2004-9999,2,.,PUNCT,.,punct,O,O
CVE-2004-9999,3,ConsultIDs,NUM,CD,ROOT,O,O
CVE-2004-9999,4,:,PUNCT,:,punct,O,O
CVE-2004-9999,4,none,NOUN,NN,ROOT,O,O
CVE-2004-9999,4,.,PUNCT,.,punct,O,O
CVE-2004-9999,5,Reason,NOUN,NN,ROOT,O,O
CVE-2004-9999,5,:,PUNCT,:,punct,O,O
CVE-2004-9999,6,This,DET,DT,det,O,O
CVE-2004-9999,6,candidate,NOUN,NN,nsubjpass,O,O
CVE-2004-9999,6,has,VERB,VBZ,aux,O,O
CVE-2004-9999,6,been,VERB,VBN,auxpass,O,O
CVE-2004-9999,6,used,VERB,VBN,ROOT,O,O
CVE-2004-9999,6,as,ADP,IN,prep,O,O
CVE-2004-9999,6,a,DET,DT,det,O,O
CVE-2004-9999,6,placeholder,NOUN,NN,pobj,O,O
CVE-2004-9999,6,by,ADP,IN,prep,O,O
CVE-2004-9999,6,multiple,ADJ,JJ,amod,O,O
CVE-2004-9999,6,organizations,NOUN,NNS,pobj,O,O
CVE-2004-9999,6,for,ADP,IN,prep,O,O
CVE-2004-9999,6,multiple,ADJ,JJ,amod,O,O
CVE-2004-9999,6,issues,NOUN,NNS,pobj,O,O
CVE-2004-9999,6,",",PUNCT,",",punct,O,O
CVE-2004-9999,6,but,CCONJ,CC,cc,O,O
CVE-2004-9999,6,it,PRON,PRP,nsubj,O,O
CVE-2004-9999,6,is,VERB,VBZ,conj,O,O
CVE-2004-9999,6,invalid,ADJ,JJ,acomp,O,O
CVE-2004-9999,6,.,PUNCT,.,punct,O,O
CVE-2004-9999,7,Notes,NOUN,NNS,ROOT,O,O
CVE-2004-9999,7,:,PUNCT,:,punct,O,O
CVE-2004-9999,8,All,DET,DT,det,O,O
CVE-2004-9999,8,CVE,PROPN,NNP,compound,O,O
CVE-2004-9999,8,users,NOUN,NNS,nsubj,O,O
CVE-2004-9999,8,should,VERB,MD,aux,O,O
CVE-2004-9999,8,search,VERB,VB,ROOT,O,O
CVE-2004-9999,8,CVE,PROPN,NNP,dobj,O,O
CVE-2004-9999,8,for,ADP,IN,prep,O,O
CVE-2004-9999,8,the,DET,DT,det,O,O
CVE-2004-9999,8,proper,ADJ,JJ,amod,O,O
CVE-2004-9999,8,identifier,NOUN,NN,pobj,O,O
CVE-2004-9999,8,.,PUNCT,.,punct,O,O
CVE-2004-9999,9,All,DET,DT,det,O,O
CVE-2004-9999,9,references,NOUN,NNS,nsubjpass,O,O
CVE-2004-9999,9,and,CCONJ,CC,cc,O,O
CVE-2004-9999,9,descriptions,NOUN,NNS,conj,O,O
CVE-2004-9999,9,in,ADP,IN,prep,O,O
CVE-2004-9999,9,this,DET,DT,det,O,O
CVE-2004-9999,9,candidate,NOUN,NN,pobj,O,O
CVE-2004-9999,9,have,VERB,VBP,aux,O,O
CVE-2004-9999,9,been,VERB,VBN,auxpass,O,O
CVE-2004-9999,9,removed,VERB,VBN,ROOT,O,O
CVE-2004-9999,9,to,PART,TO,aux,O,O
CVE-2004-9999,9,prevent,VERB,VB,advcl,O,O
CVE-2004-9999,9,accidental,ADJ,JJ,amod,O,O
CVE-2004-9999,9,usage,NOUN,NN,dobj,O,O
CVE-2004-9999,9,.,PUNCT,.,punct,O,O
CVE-2005-0367,0,Multiple,ADJ,JJ,amod,O,O
CVE-2005-0367,0,directory,NOUN,NN,compound,O,O
CVE-2005-0367,0,traversal,NOUN,NN,nsubj,O,O
CVE-2005-0367,0,vulnerabilities,NOUN,NNS,ROOT,O,O
CVE-2005-0367,0,in,ADP,IN,prep,O,O
CVE-2005-0367,0,ArGoSoft,NOUN,NN,compound,pn,pn
CVE-2005-0367,0,Mail,PROPN,NNP,compound,pn,pn
CVE-2005-0367,0,Server,PROPN,NNP,compound,pn,pn
CVE-2005-0367,0,1.8.7.3,NUM,CD,pobj,version,vre
CVE-2005-0367,1,allow,VERB,VB,ROOT,O,O
CVE-2005-0367,1,remote,ADJ,JJ,amod,O,O
CVE-2005-0367,1,authenticated,VERB,VBN,amod,O,O
CVE-2005-0367,1,users,NOUN,NNS,nsubj,O,O
CVE-2005-0367,1,to,PART,TO,aux,O,O
CVE-2005-0367,1,read,VERB,VB,ccomp,O,O
CVE-2005-0367,1,",",PUNCT,",",punct,O,O
CVE-2005-0367,1,delete,VERB,VB,conj,O,O
CVE-2005-0367,1,",",PUNCT,",",punct,O,O
CVE-2005-0367,1,or,CCONJ,CC,cc,O,O
CVE-2005-0367,1,upload,VERB,VB,conj,O,O
CVE-2005-0367,1,arbitrary,ADJ,JJ,amod,O,O
CVE-2005-0367,1,files,NOUN,NNS,dobj,O,O
CVE-2005-0367,1,via,ADP,IN,prep,O,O
CVE-2005-0367,1,a,DET,DT,pobj,O,O
CVE-2005-0367,1,..,PUNCT,.,punct,O,O
CVE-2005-0367,2,(,PUNCT,-LRB-,punct,O,O
CVE-2005-0367,2,dot,NOUN,NN,compound,O,O
CVE-2005-0367,2,dot,NOUN,NN,ROOT,O,O
CVE-2005-0367,2,),PUNCT,-RRB-,punct,O,O
CVE-2005-0367,2,in,ADP,IN,prep,O,O
CVE-2005-0367,2,(,PUNCT,-LRB-,punct,O,O
CVE-2005-0367,2,1,PUNCT,LS,meta,O,O
CVE-2005-0367,2,),PUNCT,-RRB-,punct,O,O
CVE-2005-0367,2,the,DET,DT,det,O,O
CVE-2005-0367,2,filename,NOUN,NN,pobj,O,O
CVE-2005-0367,2,of,ADP,IN,prep,O,O
CVE-2005-0367,2,an,DET,DT,det,O,O
CVE-2005-0367,2,e,NOUN,NN,compound,O,O
CVE-2005-0367,2,-,PUNCT,HYPH,punct,O,O
CVE-2005-0367,2,mail,NOUN,NN,compound,O,O
CVE-2005-0367,2,attachment,NOUN,NN,pobj,O,O
CVE-2005-0367,2,",",PUNCT,",",punct,O,O
CVE-2005-0367,2,(,PUNCT,-LRB-,punct,O,O
CVE-2005-0367,2,2,PUNCT,LS,meta,O,O
CVE-2005-0367,2,),PUNCT,-RRB-,punct,O,O
CVE-2005-0367,2,the,DET,DT,det,O,O
CVE-2005-0367,2,_,ADJ,JJ,compound,O,O
CVE-2005-0367,2,msgatt.rec,X,ADD,compound,O,O
CVE-2005-0367,2,file,NOUN,NN,conj,O,O
CVE-2005-0367,2,",",PUNCT,",",punct,O,O
CVE-2005-0367,2,(,PUNCT,-LRB-,punct,O,O
CVE-2005-0367,2,3,NUM,CD,appos,O,O
CVE-2005-0367,2,),PUNCT,-RRB-,punct,O,O
CVE-2005-0367,2,and,CCONJ,CC,cc,O,O
CVE-2005-0367,2,the,DET,DT,det,O,O
CVE-2005-0367,2,/msg,PUNCT,NFP,preconj,O,O
CVE-2005-0367,2,",",PUNCT,",",punct,O,O
CVE-2005-0367,2,/delete,PROPN,NNP,conj,O,O
CVE-2005-0367,2,",",PUNCT,",",punct,O,O
CVE-2005-0367,2,/folderadd,PROPN,NNP,conj,O,O
CVE-2005-0367,2,",",PUNCT,",",punct,O,O
CVE-2005-0367,2,and,CCONJ,CC,cc,O,O
CVE-2005-0367,2,/folderdelete,PROPN,NNP,conj,O,O
CVE-2005-0367,2,operations,NOUN,NNS,conj,O,O
CVE-2005-0367,2,for,ADP,IN,prep,O,O
CVE-2005-0367,2,the,DET,DT,det,O,O
CVE-2005-0367,2,Folder,PROPN,NNP,compound,O,O
CVE-2005-0367,2,parameter,NOUN,NN,pobj,O,O
CVE-2005-0367,2,.,PUNCT,.,punct,O,O
CVE-2005-1402,0,Integer,ADJ,JJ,amod,O,O
CVE-2005-1402,0,signedness,ADJ,JJ,compound,O,O
CVE-2005-1402,0,error,NOUN,NN,nsubj,O,O
CVE-2005-1402,0,in,ADP,IN,prep,O,O
CVE-2005-1402,0,certain,ADJ,JJ,amod,O,O
CVE-2005-1402,0,older,ADJ,JJR,amod,O,O
CVE-2005-1402,0,versions,NOUN,NNS,pobj,O,O
CVE-2005-1402,0,of,ADP,IN,prep,O,O
CVE-2005-1402,0,the,DET,DT,det,O,O
CVE-2005-1402,0,NeL,PROPN,NNP,compound,O,O
CVE-2005-1402,0,library,NOUN,NN,pobj,O,O
CVE-2005-1402,0,",",PUNCT,",",punct,O,O
CVE-2005-1402,0,as,ADP,IN,mark,O,O
CVE-2005-1402,0,used,VERB,VBN,advcl,O,O
CVE-2005-1402,0,in,ADP,IN,prep,O,O
CVE-2005-1402,0,Mtp,PROPN,NNP,compound,pn,pn
CVE-2005-1402,0,-,PUNCT,HYPH,punct,pn,pn
CVE-2005-1402,0,Target,PROPN,NNP,pobj,pn,pn
CVE-2005-1402,0,1.2.2,NUM,CD,advmod,vre,vre
CVE-2005-1402,0,and,CCONJ,CC,cc,=,=
CVE-2005-1402,0,earlier,ADV,RBR,conj,<,<
CVE-2005-1402,0,",",PUNCT,",",punct,O,O
CVE-2005-1402,0,and,CCONJ,CC,cc,O,O
CVE-2005-1402,0,possibly,ADV,RB,advmod,O,O
CVE-2005-1402,0,other,ADJ,JJ,amod,O,O
CVE-2005-1402,0,products,NOUN,NNS,conj,O,O
CVE-2005-1402,0,",",PUNCT,",",punct,O,O
CVE-2005-1402,0,allows,VERB,VBZ,ROOT,O,O
CVE-2005-1402,0,remote,ADJ,JJ,amod,O,O
CVE-2005-1402,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2005-1402,0,to,PART,TO,aux,O,O
CVE-2005-1402,0,cause,VERB,VB,ccomp,O,O
CVE-2005-1402,0,a,DET,DT,det,O,O
CVE-2005-1402,0,denial,NOUN,NN,dobj,O,O
CVE-2005-1402,0,of,ADP,IN,prep,O,O
CVE-2005-1402,0,service,NOUN,NN,pobj,O,O
CVE-2005-1402,0,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1402,0,memory,NOUN,NN,compound,O,O
CVE-2005-1402,0,consumption,NOUN,NN,appos,O,O
CVE-2005-1402,0,or,CCONJ,CC,cc,O,O
CVE-2005-1402,0,server,NOUN,NN,compound,O,O
CVE-2005-1402,0,crash,NOUN,NN,conj,O,O
CVE-2005-1402,0,),PUNCT,-RRB-,punct,O,O
CVE-2005-1402,0,via,ADP,IN,prep,O,O
CVE-2005-1402,0,a,DET,DT,det,O,O
CVE-2005-1402,0,negative,ADJ,JJ,amod,O,O
CVE-2005-1402,0,value,NOUN,NN,pobj,O,O
CVE-2005-1402,0,in,ADP,IN,prep,O,O
CVE-2005-1402,0,a,DET,DT,det,O,O
CVE-2005-1402,0,STLport,NOUN,NN,compound,O,O
CVE-2005-1402,0,call,NOUN,NN,pobj,O,O
CVE-2005-1402,0,",",PUNCT,",",punct,O,O
CVE-2005-1402,0,which,DET,WDT,nsubjpass,O,O
CVE-2005-1402,0,is,VERB,VBZ,auxpass,O,O
CVE-2005-1402,0,not,ADV,RB,neg,O,O
CVE-2005-1402,0,caught,VERB,VBN,relcl,O,O
CVE-2005-1402,0,by,ADP,IN,agent,O,O
CVE-2005-1402,0,a,DET,DT,det,O,O
CVE-2005-1402,0,signed,VERB,VBN,amod,O,O
CVE-2005-1402,0,comparison,NOUN,NN,pobj,O,O
CVE-2005-1402,0,.,PUNCT,.,punct,O,O
CVE-2005-1657,0,Multiple,ADJ,JJ,amod,O,O
CVE-2005-1657,0,directory,NOUN,NN,compound,O,O
CVE-2005-1657,0,traversal,NOUN,NN,nsubj,O,O
CVE-2005-1657,0,vulnerabilities,NOUN,NNS,ROOT,O,O
CVE-2005-1657,0,in,ADP,IN,prep,O,O
CVE-2005-1657,0,Mercur,PROPN,NNP,compound,pn,pn
CVE-2005-1657,0,Messaging,NOUN,NN,pobj,pn,pn
CVE-2005-1657,1,2005,NUM,CD,nummod,version,O
CVE-2005-1657,1,SP2,PROPN,NNP,nsubj,version,O
CVE-2005-1657,1,allow,VERB,VBP,ROOT,O,O
CVE-2005-1657,1,remote,ADJ,JJ,amod,O,O
CVE-2005-1657,1,attackers,NOUN,NNS,nsubj,O,O
CVE-2005-1657,1,to,PART,TO,aux,O,O
CVE-2005-1657,1,perform,VERB,VB,ccomp,O,O
CVE-2005-1657,1,unauthorized,ADJ,JJ,amod,O,O
CVE-2005-1657,1,file,NOUN,NN,compound,O,O
CVE-2005-1657,1,operations,NOUN,NNS,dobj,O,O
CVE-2005-1657,1,via,ADP,IN,prep,O,O
CVE-2005-1657,1,the,DET,DT,det,O,O
CVE-2005-1657,1,Folder,PROPN,NNP,pobj,O,O
CVE-2005-1657,1,.,PUNCT,.,punct,O,O
CVE-2005-1657,2,Id,PRON,PRP,nsubj,O,O
CVE-2005-1657,2,parameter,NOUN,NN,ROOT,O,O
CVE-2005-1657,2,to,ADP,IN,aux,O,O
CVE-2005-1657,2,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1657,2,1,NUM,CD,meta,O,O
CVE-2005-1657,2,),PUNCT,-RRB-,punct,O,O
CVE-2005-1657,2,deletefolder.ctml,NOUN,NN,xcomp,O,O
CVE-2005-1657,2,",",PUNCT,",",punct,O,O
CVE-2005-1657,3,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1657,3,2,NUM,CD,meta,O,O
CVE-2005-1657,3,),PUNCT,-RRB-,punct,O,O
CVE-2005-1657,3,deletemessage.ctml,NOUN,NN,ROOT,O,O
CVE-2005-1657,3,",",PUNCT,",",punct,O,O
CVE-2005-1657,3,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1657,3,3,NUM,CD,meta,O,O
CVE-2005-1657,3,),PUNCT,-RRB-,punct,O,O
CVE-2005-1657,3,origmessage.ctml,NOUN,NN,dep,O,O
CVE-2005-1657,3,",",PUNCT,",",punct,O,O
CVE-2005-1657,3,or,CCONJ,CC,cc,O,O
CVE-2005-1657,3,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1657,3,4,NUM,CD,meta,O,O
CVE-2005-1657,3,),PUNCT,-RRB-,punct,O,O
CVE-2005-1657,3,readmessage.ctml,NOUN,NN,conj,O,O
CVE-2005-1657,3,",",PUNCT,",",punct,O,O
CVE-2005-1657,3,the,DET,DT,det,O,O
CVE-2005-1657,3,Message,NOUN,NN,npadvmod,O,O
CVE-2005-1657,3,.,PUNCT,.,punct,O,O
CVE-2005-1657,4,Id,PRON,PRP,nsubj,O,O
CVE-2005-1657,4,parameter,NOUN,NN,ROOT,O,O
CVE-2005-1657,4,to,ADP,IN,prep,O,O
CVE-2005-1657,4,editmessage.ctml,NOUN,NN,pobj,O,O
CVE-2005-1657,4,",",PUNCT,",",punct,O,O
CVE-2005-1657,4,or,CCONJ,CC,cc,O,O
CVE-2005-1657,4,the,DET,DT,det,O,O
CVE-2005-1657,4,(,PUNCT,-LRB-,punct,O,O
CVE-2005-1657,4,5,PUNCT,LS,nummod,O,O
